"fqdn","ip","asn","ip_prefix","owner","cc"
"amon-casino-fr.fr","","","","",""
"betify8.fr","172.67.219.248","13335","172.67.208.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"betzino-com.fr","","","","",""
"betzino-officiel.fr","104.21.76.143","13335","104.21.64.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"betzino-play.fr","172.67.217.235","13335","172.67.208.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"brutalcasino-fr.fr","","","","",""
"burgerking-antilles.fr","91.195.240.94","47846","91.195.240.0/23","SEDO-AS - SEDO GmbH, DE","DE"
"cashed-casino.fr","","","","",""
"casino-banzai.fr","","","","",""
"casinos-magius.fr","","","","",""
"casinos-millionz.fr","","","","",""
"denimstoreshop.fr","185.135.132.98","210403","185.135.132.0/24","LWS - Groupe LWS SARL, FR","FR"
"donbet-france.fr","","","","",""
"extra-casinos.fr","172.67.186.247","13335","172.67.176.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"fcfootballtickets.fr","172.67.215.152","13335","172.67.208.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"fr-examiner-service.fr","32.184.5.116","16509","32.184.0.0/14","AMAZON-02 - Amazon.com, Inc., US","US"
"fr-legiano-casino.fr","192.64.119.77","22612","192.64.119.0/24","NAMECHEAP-NET - Namecheap, Inc., US","US"
"fr-legianocasino.fr","192.64.119.172","22612","192.64.119.0/24","NAMECHEAP-NET - Namecheap, Inc., US","US"
"groupe-axa.fr","2.57.91.91","47583","2.57.91.0/24","AS-HOSTINGER - Hostinger International Limited, CY","CY"
"gtbet-casinos.fr","172.67.138.151","13335","172.67.128.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"ile-de-casinos.fr","","","","",""
"jeton-rouge-casino.fr","104.21.12.211","13335","104.21.0.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"juliuscasino-officiel.fr","172.67.146.100","13335","172.67.144.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"lizaro-casinos.fr","","","","",""
"messageriesecurise-auto.fr","89.116.213.143","47583","89.116.213.0/24","AS-HOSTINGER - Hostinger International Limited, CY","LT"
"millioner-play.fr","","","","",""
"montreespacepersonnelclient.fr","213.186.33.5","16276","213.186.32.0/19","OVH - OVH SAS, FR","FR"
"my-account-security.fr","217.160.0.53","8560","217.160.0.0/16","IONOS-AS - IONOS SE, DE","DE"
"portaillcl-finance.fr","77.37.42.80","47583","77.37.42.0/24","AS-HOSTINGER - Hostinger International Limited, CY","DE"
"posido-casinos.fr","172.67.147.66","13335","172.67.144.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"quick-win-casinos.fr","","","","",""
"se-emo.re","213.186.33.5","16276","213.186.32.0/19","OVH - OVH SAS, FR","FR"
"sg-casinos.fr","","","","",""
"sofinco-finances.fr","2.57.91.91","47583","2.57.91.0/24","AS-HOSTINGER - Hostinger International Limited, CY","CY"
"spinanga1.fr","","","","",""
"spinaura-casinos.fr","104.21.64.237","13335","104.21.64.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"spinbot.fr","","","","",""
"spinlynx1.fr","104.21.83.230","13335","104.21.80.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"stonevegas-casinos.fr","","","","",""
"suivi-colis-chronopost.fr","151.240.100.9","215114","151.240.100.0/24","PLB-NET - Stevan Durand--L_Hours t/a SLBCLOUD, FR","AE"
"together-casinos.fr","","","","",""
"verde-casinos.fr","","","","",""
"winbeatz-casinos.fr","","","","",""
