"fqdn","ip","asn","ip_prefix","owner","cc"
"abonnements-prime.fr","185.53.179.128","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"bet-on-red-casino.fr","51.91.25.239","16276","51.91.0.0/16","OVH - OVH SAS, FR","FR"
"betoryfrance.fr","","","","",""
"brooks-soldes.fr","172.67.181.189","13335","172.67.176.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"bwebmail-orange.fr","193.149.180.226","399629","193.149.180.0/24","BLNWX - BL Networks, US","US"
"checkverif.fr","104.21.80.134","13335","104.21.80.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"coiiege-de-france.fr","2.57.91.91","47583","2.57.91.0/24","AS-HOSTINGER - Hostinger International Limited, CY","CY"
"eastpak-sac.fr","104.21.48.31","13335","104.21.48.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"ens-paris-saciay.fr","2.57.91.91","47583","2.57.91.0/24","AS-HOSTINGER - Hostinger International Limited, CY","CY"
"ganni-soldes.fr","104.21.92.63","13335","104.21.80.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"hollister-soldes.fr","172.67.222.83","13335","172.67.208.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"lucky8-casino-france.fr","172.67.222.66","13335","172.67.208.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"lucky8-connexion.fr","172.67.213.70","13335","172.67.208.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"lucky8-en-ligne.fr","","","","",""
"lucky8casino-france.fr","172.67.130.129","13335","172.67.128.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"lucky8fra.fr","104.21.88.193","13335","104.21.80.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"maillot2fou.fr","185.199.110.153","54113","185.199.110.0/24","FASTLY - Fastly, Inc., US","US"
"mes-achats-prime.fr","","","","",""
"paiements-prime.fr","","","","",""
"polene-soldes.fr","104.21.79.63","13335","104.21.64.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"portailprivelcl.fr","","","","",""
"quickpay.fr","0.0.0.0","NA","NA","NA",""
"service-ar24.fr","","","","",""
"souscriptions-prime.fr","","","","",""
"universite-paris-saciay.fr","2.57.91.91","47583","2.57.91.0/24","AS-HOSTINGER - Hostinger International Limited, CY","CY"
