"fqdn","ip","asn","ip_prefix","owner","cc"
"blackbet.fr","185.218.21.77","212504","185.218.21.0/24","AdKyNet - AdKyNet SAS, FR","ES"
"brionis-fr.fr","","","","",""
"brionis-france.fr","","","","",""
"brioniss.fr","","","","",""
"cash-lounge.fr","172.67.170.183","13335","172.67.160.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"cashlounge.fr","172.67.223.236","13335","172.67.208.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"christianlouboutin-france.fr","","","","",""
"colir-retour-france.fr","","","","",""
"contact-anj.fr","213.186.33.5","16276","213.186.32.0/19","OVH - OVH SAS, FR","FR"
"crazytower-fr.fr","","","","",""
"crazytower-france.fr","","","","",""
"elfcosmeticsfrance.fr","172.67.146.89","13335","172.67.144.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"fr-climdestock.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET - Cloudflare, Inc., US","CA"
"gangsta-sinos.fr","","","","",""
"gangstasino-fr.fr","","","","",""
"gangstasino-france.fr","","","","",""
"gangstasinos-fr.fr","","","","",""
"gangstasinos.fr","","","","",""
"heuromillion.fr","148.135.128.39","47583","148.135.128.0/21","AS-HOSTINGER - Hostinger International Limited, CY","US"
"instant-casinoinstant.fr","172.67.197.212","13335","172.67.192.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"lolajackplay.fr","","","","",""
"lornajane-france.fr","","","","",""
"millionzcas1no.fr","","","","",""
"moncreditlaposte.fr","","","","",""
"n1ne-cazino.fr","","","","",""
"net-flix-abonnement.fr","","","","",""
"planbet.fr","217.19.248.132","60819","217.19.248.0/24","SAFENAMES-AS - Safenames Ltd., GB","GB"
"planbetcasino.fr","217.19.248.132","60819","217.19.248.0/24","SAFENAMES-AS - Safenames Ltd., GB","GB"
"portailretraite.fr","155.133.138.13","203476","155.133.128.0/20","GANDI-AS-2 - GANDI SAS, FR","FR"
"river-spin.fr","","","","",""
"river-spins.fr","","","","",""
"riverspin-fr.fr","185.53.179.128","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"riverspin.fr","","","","",""
"riverspins.fr","","","","",""
"slot-n-bet.fr","146.88.232.213","53589","146.88.232.0/24","PLANETHOSTER-8 - PlanetHoster, CA","FR"
"slotn-bet.fr","146.88.232.17","53589","146.88.232.0/24","PLANETHOSTER-8 - PlanetHoster, CA","FR"
"slotnbet.fr","146.88.232.133","53589","146.88.232.0/24","PLANETHOSTER-8 - PlanetHoster, CA","FR"
"spinsterday.fr","217.160.0.74","8560","217.160.0.0/16","IONOS-AS - IONOS SE, DE","DE"
"tortuga-casinotortuga.fr","104.21.74.94","13335","104.21.64.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
