"fqdn","ip","asn","ip_prefix","owner","cc"
"770casino-online.fr","","","","",""
"770casinofrance.fr","127.0.0.1","NA","NA","NA",""
"770casinoo.fr","","","","",""
"777casinofrance.fr","213.132.197.99","39704","213.132.192.0/19","CJ2-AS - CJ2 Hosting B.V., NL","NL"
"account-login.fr","","","","",""
"afkspin-review.fr","","","","",""
"afkspin24.fr","","","","",""
"amunracasinofrance.fr","212.129.27.193","12876","212.129.0.0/18","AS12876 - Scaleway SAS, FR","FR"
"auth-google.fr","75.2.60.5","16509","75.2.60.0/24","AMAZON-02 - Amazon.com, Inc., US","US"
"azurcasinofrance.fr","213.132.197.99","39704","213.132.192.0/19","CJ2-AS - CJ2 Hosting B.V., NL","NL"
"betzinocasinofrance.fr","212.129.27.193","12876","212.129.0.0/18","AS12876 - Scaleway SAS, FR","FR"
"big-clash-casinos.fr","185.181.104.242","48596","185.181.104.0/22","INWX - InterNetworX Management GmbH, DE","DE"
"big-clashcasino-fr.fr","185.181.104.242","48596","185.181.104.0/22","INWX - InterNetworX Management GmbH, DE","DE"
"big-clashcasino-france.fr","185.181.104.242","48596","185.181.104.0/22","INWX - InterNetworX Management GmbH, DE","DE"
"big-clashcasinos-fr.fr","185.181.104.242","48596","185.181.104.0/22","INWX - InterNetworX Management GmbH, DE","DE"
"big-clashcasinos-france.fr","185.181.104.242","48596","185.181.104.0/22","INWX - InterNetworX Management GmbH, DE","DE"
"big-clashcasinos.fr","185.181.104.242","48596","185.181.104.0/22","INWX - InterNetworX Management GmbH, DE","DE"
"big-clashfr.fr","185.181.104.242","48596","185.181.104.0/22","INWX - InterNetworX Management GmbH, DE","DE"
"big-clashs-fr.fr","185.181.104.242","48596","185.181.104.0/22","INWX - InterNetworX Management GmbH, DE","DE"
"big-clashs-france.fr","185.181.104.242","48596","185.181.104.0/22","INWX - InterNetworX Management GmbH, DE","DE"
"big-clashs.fr","185.181.104.242","48596","185.181.104.0/22","INWX - InterNetworX Management GmbH, DE","DE"
"big-clashsfr.fr","185.181.104.242","48596","185.181.104.0/22","INWX - InterNetworX Management GmbH, DE","DE"
"bigclash-casino-france.fr","185.181.104.242","48596","185.181.104.0/22","INWX - InterNetworX Management GmbH, DE","DE"
"bigclash-casinos-fr.fr","185.181.104.242","48596","185.181.104.0/22","INWX - InterNetworX Management GmbH, DE","DE"
"bigclash-casinos-france.fr","185.181.104.242","48596","185.181.104.0/22","INWX - InterNetworX Management GmbH, DE","DE"
"bigclashcasino-france.fr","185.181.104.242","48596","185.181.104.0/22","INWX - InterNetworX Management GmbH, DE","DE"
"bigclashcasinos-fr.fr","185.181.104.242","48596","185.181.104.0/22","INWX - InterNetworX Management GmbH, DE","DE"
"bigclashcasinos-france.fr","185.181.104.242","48596","185.181.104.0/22","INWX - InterNetworX Management GmbH, DE","DE"
"bigclashs-fr.fr","","","","",""
"bigclashs-france.fr","","","","",""
"bigclashsfr.fr","185.181.104.242","48596","185.181.104.0/22","INWX - InterNetworX Management GmbH, DE","DE"
"biigclash.fr","104.21.4.71","13335","104.21.0.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"cabaia-france.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET - Cloudflare, Inc., US","CA"
"candyspinz-casinos.fr","185.181.104.242","48596","185.181.104.0/22","INWX - InterNetworX Management GmbH, DE","DE"
"cashed-casino-fr.fr","185.181.104.242","48596","185.181.104.0/22","INWX - InterNetworX Management GmbH, DE","DE"
