"fqdn","ip","asn","ip_prefix","owner","cc"
"1maillot.fr","76.76.21.21","16509","76.76.21.0/24","AMAZON-02 - Amazon.com, Inc., US","US"
"allyspin-casinos.fr","104.21.29.65","13335","104.21.16.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"betify-casino-online.fr","104.21.31.21","13335","104.21.16.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"betify10.fr","104.21.51.80","13335","104.21.48.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"betifycasino-online.fr","104.21.16.36","13335","104.21.16.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"betifycasinoonline.fr","104.21.63.7","13335","104.21.48.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"betifycasinos-france.fr","104.21.93.49","13335","104.21.80.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"captainslots-com.fr","104.21.77.86","13335","104.21.64.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"casino-rizz.fr","172.67.154.166","13335","172.67.144.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"casinobetify-online.fr","172.67.148.52","13335","172.67.144.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"casinozer-casino-fr.fr","172.67.210.251","13335","172.67.208.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"casinozerbet.fr","213.132.197.99","39704","213.132.192.0/19","CJ2-AS - CJ2 Hosting B.V., NL","NL"
"casoolacasinofr.fr","104.21.64.181","13335","104.21.64.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"com-appleid.fr","104.21.2.77","13335","104.21.0.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"crash-pirate.fr","","","","",""
"cresuscasino-com.fr","104.21.74.63","13335","104.21.64.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"critair-vignette.fr","","","","",""
"critairvignette.fr","","","","",""
"critairvignettes.fr","","","","",""
"dragon1a-fr.fr","104.21.8.235","13335","104.21.0.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"dragon1a.fr","","","","",""
"fatpiratee.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"frsneakshop.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET - Cloudflare, Inc., US","CA"
"google-images.fr","172.67.142.192","13335","172.67.128.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"gymsharkfrance.fr","","","","",""
"hwebmail-orange.fr","193.149.180.226","399629","193.149.180.0/24","BLNWX - BL Networks, US","US"
"instantcasinos-com.fr","172.67.223.200","13335","172.67.208.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"jackpot-bob-casinos.fr","172.67.159.138","13335","172.67.144.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"korn-checkout.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET - Cloudflare, Inc., US","CA"
"korn-lives.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET - Cloudflare, Inc., US","CA"
"lolajack1-fr.fr","","","","",""
"lolajackfrance.fr","","","","",""
"lolajackkfr.fr","172.67.186.148","13335","172.67.176.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"lolajacks-fr.fr","","","","",""
"lucki31fr.fr","104.21.81.105","13335","104.21.80.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"lucky-knife.fr","172.67.128.181","13335","172.67.128.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"lucky8casino1.fr","104.21.18.242","13335","104.21.16.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"millionerr.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"millionzcas1no-fr.fr","172.67.222.49","13335","172.67.208.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"mondial-relay-retour.fr","","","","",""
"nova-jackpots.fr","104.21.44.131","13335","104.21.32.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"onlyspins-casinos.fr","104.21.71.32","13335","104.21.64.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"peaches-casino.fr","172.67.203.222","13335","172.67.192.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"sciencespo-finance.fr","51.91.236.255","16276","51.91.0.0/16","OVH - OVH SAS, FR","FR"
"service-xoom-contestation.fr","158.94.208.174","202412","158.94.208.0/24","OMEGATECH-AS - Omegatech LTD, SC","TR"
"shopmyprime.fr","23.227.38.71","13335","23.227.38.0/23","CLOUDFLARENET - Cloudflare, Inc., US","CA"
"spinfiin.fr","172.67.223.144","13335","172.67.208.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"spinmillion-com.fr","104.21.82.3","13335","104.21.80.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"thor-casino-com.fr","104.21.20.205","13335","104.21.16.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"unique-cas1no-fr.fr","172.67.185.223","13335","172.67.176.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
