"fqdn","ip","asn","ip_prefix","owner","cc"
"amandes-antai.fr","104.192.226.123","63018","104.192.226.0/24","DEDICATED, US","US"
"amendeantaigouv.fr","34.102.136.180","396982","34.100.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"amendes-traitements.fr","194.55.224.191","211252","194.55.224.0/24","AS_DELIS, US","BG"
"antaigouv-amendes.fr","213.226.123.202","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"apple-services.fr","103.224.22.161","394695","103.224.22.0/23","PUBLIC-DOMAIN-REGISTRY, US","AE"
"asslstance.fr","195.14.105.227","52073","195.14.105.0/24","I2SNETWORK, FR","IT"
"colis-dhl.fr","62.210.130.138","12876","62.210.0.0/16","Online SAS, FR","FR"
"colis-livraison.fr","159.100.30.53","44066","159.100.0.0/19","DE-FIRSTCOLO www.first-colo.net, DE","DE"
"colissimodirection.fr","89.117.37.160","47583","89.117.36.0/23","AS-HOSTINGER, CY","LT"
"express-dhl.fr","63.33.117.241","16509","63.32.0.0/14","AMAZON-02, US","US"
"financement-antai.fr","2.56.247.11","39421","2.56.247.0/24","SAPINET-AS, FR","DE"
"gouv-payement.fr","34.102.136.180","396982","34.100.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"impot-renouvelement.fr","","","","",""
"info-amendesgouv.fr","","","","",""
"infraction-stationnement.fr","91.215.85.151","200593","91.215.85.0/24","PROSPERO-AS, RU","RU"
"moncompte-orange.fr","46.30.211.38","51468","46.30.208.0/21","ONECOM, DK","DK"
"paiement-renouvellement.fr","91.229.239.143","200019","91.229.239.0/24","ALEXHOST, MD","RU"
"reglement-pv.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"renouvcvital2023.fr","","","","",""
"sfr-mediation.fr","217.160.0.16","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"sfrmediation.fr","217.160.0.16","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"support-abonnement.fr","141.98.11.72","209605","141.98.11.0/24","HOSTBALTIC, LT","LT"
"telepaiement-antai.fr","","","","",""
"xn--rglement-contravention-n7b.fr","185.163.126.198","51269","185.163.124.0/22","HEXATOM, FR","FR"
