"fqdn","ip","asn","ip_prefix","owner","cc"
"amende-suivi.fr","","","","",""
"antai-info.fr","","","","",""
"antai-telepaiement.fr","","","","",""
"calvinkleinparis.fr","185.26.105.244","24935","185.26.105.0/24","ATE-AS, FR","FR"
"colissimo-consigne.fr","","","","",""
"consultater-mon-amende.fr","","","","",""
"doctolbi.fr","104.247.81.51","206834","104.247.80.0/23","TEAMINTERNET-CA-AS, DE","CA"
"electro-depot-groupe.fr","92.222.148.199","16276","92.222.0.0/16","OVH, FR","FR"
"fauxsacs.fr","","","","",""
"formalites-de-passeport.fr","185.135.132.103","210403","185.135.132.0/24","LWS, FR","FR"
"imitationsacs.fr","","","","",""
"info-alta.fr","217.74.111.248","8399","217.74.96.0/20","SEWAN-, FR","FR"
"info-amande.fr","","","","",""
"infos-amandes.fr","","","","",""
"infos-antai.fr","","","","",""
"kickersparis.fr","185.26.105.244","24935","185.26.105.0/24","ATE-AS, FR","FR"
"laposte-pickup.fr","","","","",""
"lesparticulier.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"libetation.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"livraisonchrono.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"lqcontrevoie.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"luxeacs.fr","","","","",""
"magasincyberteklabege.fr","89.117.103.81","47583","89.117.102.0/23","AS-HOSTINGER, CY","LT"
"mailpaysdegrasse.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"manamano.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"mangaorigines.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"manouvellecartevital.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"mariage-rception.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"matrieldentaire.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"mes-amendes-antai.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"mes-infos-impots.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"mesanalises.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"minecrft.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"mlemonde.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"mon-instruction-colis.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"mon-suivi-colis.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"monportailsanteaon.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"monsieurstore-carehabitat.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"montadebois.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"mugpersonnalis.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"my-sfr.fr","","","","",""
"myanimelist.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"mypornvideos.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"netflixcompte.fr","","","","",""
"postecolissimo.fr","","","","",""
"rdoctolib.fr","104.247.81.51","206834","104.247.80.0/23","TEAMINTERNET-CA-AS, DE","CA"
"regler-mes-contraventions.fr","","","","",""
"sacsfausse.fr","","","","",""
"service-clients-chronopost.fr","","","","",""
"service-livraison-chronopost.fr","","","","",""
"societegenerale-lyon.fr","240.0.0.1","NA","NA","NA",""
"suivi-amendesgouv.fr","","","","",""
"suivi-colis-france.fr","","","","",""
"xn--antai-rglement-contravention-nqc.fr","","","","",""
