"fqdn","ip","asn","ip_prefix","owner","cc"
"aldigroupefrance.fr","46.30.211.38","51468","46.30.208.0/21","ONECOM, DK","DK"
"ameli-espace-renouvellement.fr","","","","",""
"ameli-verification.fr","","","","",""
"amendegouv-antai.fr","","","","",""
"amendes-paiementgouv.fr","","","","",""
"antai-reglement-amande.fr","","","","",""
"bppostaleparticulier-pro.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"ca-centresecurpassaetservice.fr","46.30.211.38","51468","46.30.208.0/21","ONECOM, DK","DK"
"chrono-dpd-suivi.fr","213.226.123.202","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"colisuivis.fr","89.117.36.232","47583","89.117.36.0/23","AS-HOSTINGER, CY","LT"
"compte-particuliers-sg.fr","","","","",""
"consultation-amende.fr","","","","",""
"contraventionavis.fr","62.210.119.166","12876","62.210.0.0/16","Online SAS, FR","FR"
"cyberteck.fr","109.234.165.104","50474","109.234.164.0/22","O2SWITCH, FR","FR"
"dhl-postexpedition.fr","210.245.95.88","18403","210.245.88.0/21","FPT-AS-AP FPT Telecom Company, VN","VN"
"france-connect-ants.fr","","","","",""
"lbpostaleparticulier.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"ma-contravention-antai.fr","","","","",""
"miseajour-certicode.fr","","","","",""
"monabonetflix-paiment.fr","","","","",""
"paiement-abonnement.fr","2.56.247.135","39421","2.56.247.0/24","SAPINET-AS, FR","DE"
"paiementleboncoin.fr","34.102.136.180","396982","34.100.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"portail-franceconnect.fr","","","","",""
"redirection-en-ligne.fr","45.145.164.36","207992","45.145.164.0/24","FEELB, FR","FR"
"regularisationcontravention.fr","51.68.169.214","16276","51.68.0.0/16","OVH, FR","FR"
"renoucvitalsecu.fr","213.226.123.202","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"secpaylbc.fr","86.38.202.188","47583","86.38.202.0/23","AS-HOSTINGER, CY","LT"
"ser-lebonc-sys.fr","82.180.138.246","47583","82.180.136.0/22","AS-HOSTINGER, CY","DE"
"serviceassumaladie.fr","","","","",""
"sfr-espace-info.fr","45.158.77.152","207992","45.158.77.0/24","FEELB, FR","GB"
"suivis-colis-chronopost.fr","","","","",""
