"fqdn","ip","asn","ip_prefix","owner","cc"
"59hotmail.fr","","","","",""
"ameli-aides.fr","","","","",""
"ameli-carte-vitale.fr","81.88.53.99","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"assistance-activation.fr","185.98.131.135","210403","185.98.131.0/24","LWS, FR","FR"
"chaussures-homme.fr","78.46.230.48","24940","78.46.0.0/15","HETZNER-AS, DE","DE"
"compte-caf.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"disney-subscription.fr","","","","",""
"profesionnels-sg.fr","45.87.41.17","62068","45.87.41.0/24","SPECTRAIP SpectraIP B.V., NL","NL"
"regulamendeinfo.fr","","","","",""
"reservation-vehiculelbc.fr","191.101.13.250","47583","191.101.12.0/22","AS-HOSTINGER, CY","AE"
"tiktok.yt","","","","",""
"xn--info-scurit-client-gwbf.fr","","","","",""
