"fqdn","ip","asn","ip_prefix","owner","cc"
"amendes-contravention.fr","","","","",""
"antai-auth.fr","","","","",""
"antai-gouv-fr.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"antai-regule.fr","","","","",""
"assur-ameli.fr","185.225.74.168","211252","185.225.74.0/24","AS_DELIS, US","BG"
"chronopost-livraisons-support.fr","213.226.123.23","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"chronopost-support-livraisons.fr","213.226.123.23","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"coupon-pcs.fr","","","","",""
"dhlreception.fr","213.226.123.202","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"kpmg-paris.fr","34.102.136.180","396982","34.100.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"magasin-cybertek-pau.fr","","","","",""
"portail-amendes.fr","","","","",""
"support-upr.fr","217.160.0.87","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"t0banquepostale.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
