"fqdn","ip","asn","ip_prefix","owner","cc"
"altrashoesparis.fr","165.231.223.214","58065","165.231.223.0/24","PACKETEXCHANGE, GB","SC"
"arretmaladie24.fr","104.21.27.227","13335","104.21.16.0/20","CLOUDFLARENET, US","US"
"ashshoesparis.fr","165.231.223.242","58065","165.231.223.0/24","PACKETEXCHANGE, GB","SC"
"chronopost-suivi-logistique.fr","213.226.123.23","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"eleclerc-soldes.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"engienergieservices.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"intergraphfrance.fr","","","","",""
"ipanemasandale.fr","196.240.10.33","58065","196.240.10.0/24","PACKETEXCHANGE, GB","SC"
"load-store.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"magasintoulousecybertek.fr","","","","",""
"mitekindustriessas.fr","","","","",""
"nike-dunk.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"remb-imp-direct.fr","213.226.123.202","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"renouveler-carte-vitale.fr","20.127.245.163","8075","20.64.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"sccfrance.fr","","","","",""
"service-telepaiement-amende.fr","195.88.227.13","198711","195.88.227.0/24","GASPARD-METAYER, FR","NL"
"xn--infraction-vhicule-mwb.fr","193.36.132.121","211895","193.36.132.0/24","SERVERIUS-USERS-AS, NL","DE"
