"fqdn","ip","asn","ip_prefix","owner","cc"
"aldifrance.fr","46.30.213.150","51468","46.30.208.0/21","ONECOM, DK","DK"
"amende-ref47388.fr","2.56.247.11","39421","2.56.247.0/24","SAPINET-AS, FR","DE"
"app-cmb.fr","127.0.0.1","NA","NA","NA",""
"axabanco.fr","66.29.132.211","22612","66.29.132.0/24","NAMECHEAP-NET, US","US"
"centres-impots.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"chrono-transit-livraison.fr","","","","",""
"credit-mutuelccm.fr","","","","",""
"creditmutuel-ccm.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"critairportal.fr","","","","",""
"espace-brsm-clients.fr","","","","",""
"g7-taxicoq.fr","54.36.91.62","16276","54.36.0.0/16","OVH, FR","FR"
"gouv-info-antai.fr","","","","",""
"gouv-servicepublic.fr","","","","",""
"info-litiges.fr","","","","",""
"informsecvital.fr","","","","",""
"laposte-moncolis.fr","","","","",""
"mesdemarches-emplois.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"nike-air-force-1.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"regler-mon-infraction.fr","","","","",""
"renousecvital.fr","","","","",""
"sg-connect.fr","195.20.234.135","8560","195.20.224.0/19","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"sorelbootsfrance.fr","165.231.200.170","58065","165.231.200.0/24","PACKETEXCHANGE, GB","SC"
"vincecamutofrance.fr","","","","",""
"wwwameli.fr","104.247.81.53","206834","104.247.80.0/23","TEAMINTERNET-CA-AS, DE","CA"
