"fqdn","ip","asn","ip_prefix","owner","cc"
"1password2.fr","","","","",""
"aide-ameli.fr","","","","",""
"centrale-g7-reservations-france.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"eatuberpal.fr","62.210.130.232","12876","62.210.0.0/16","Online SAS, FR","FR"
"eoiparis-gov-in.fr","34.102.136.180","396982","34.100.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"espace-brsm-debloc.fr","95.214.26.167","211760","95.214.26.0/24","AS-SUISSE, SC","BG"
"fakediamondwatch.re","104.21.60.19","13335","104.21.48.0/20","CLOUDFLARENET, US","US"
"fakediamondwatches.re","104.21.3.249","13335","104.21.0.0/20","CLOUDFLARENET, US","US"
"fakegoldwatch.re","172.67.184.192","13335","172.67.176.0/20","CLOUDFLARENET, US","US"
"fakegoldwatches.re","104.21.56.96","13335","104.21.48.0/20","CLOUDFLARENET, US","US"
"icedoutwatchesreplica.re","104.21.96.85","13335","104.21.96.0/20","CLOUDFLARENET, US","US"
"icedoutwatchreplica.re","172.67.170.89","13335","172.67.160.0/20","CLOUDFLARENET, US","US"
"impot-gov.fr","34.102.136.180","396982","34.100.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"info-ameli.fr","","","","",""
"replicawatchesforsale.re","104.21.52.63","13335","104.21.48.0/20","CLOUDFLARENET, US","US"
"replicawatchforsale.re","172.67.173.82","13335","172.67.160.0/20","CLOUDFLARENET, US","US"
"scotchandsodaoutlet.fr","196.242.16.46","41564","196.242.16.0/24","AS41564, GB","SC"
"service-ajour.fr","3.66.60.82","16509","3.64.0.0/12","AMAZON-02, US","US"
"servicepaiement.fr","95.214.26.78","211760","95.214.26.0/24","AS-SUISSE, SC","BG"
