"fqdn","ip","asn","ip_prefix","owner","cc"
"abonnement-sfr.fr","87.121.47.89","46308","87.121.47.0/24","","BG"
"antai-contraventions.fr","195.88.227.13","198711","195.88.227.0/24","GASPARD-METAYER, FR","NL"
"antai-renouvellement.fr","198.58.118.167","63949","198.58.96.0/19","AKAMAI-LINODE-AP Akamai Connected Cloud, SG","US"
"antai-secure.fr","185.225.74.168","211252","185.225.74.0/24","AS_DELIS, US","BG"
"ceidf-preventionsfraudes.fr","","","","",""
"chronopost-livriason.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"chronopost-logistiques.fr","213.226.123.23","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"contentieuxcreditservices.fr","","","","",""
"cybertekmagasinpau.fr","","","","",""
"gouv-antai-regularisations.fr","","","","",""
"idfcaisseepargne.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"incident-declaration.fr","176.123.0.55","200019","176.123.0.0/24","ALEXHOST, MD","MD"
"infos-paiement-antai.fr","213.226.123.172","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"monapp-cmb.fr","62.4.16.63","12876","62.4.0.0/19","Online SAS, FR","FR"
"tiktoksupportcenter.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"xn--dossier-rgularisation-antai-joc.fr","","","","",""
