"fqdn","ip","asn","ip_prefix","owner","cc"
"amonbet1.fr","199.59.243.228","16509","199.59.243.0/24","AMAZON-02, US","US"
"amonbets.fr","199.59.243.228","16509","199.59.243.0/24","AMAZON-02, US","US"
"annonces-offres-leboncoin.fr","46.4.104.17","24940","46.4.0.0/16","HETZNER-AS, DE","DE"
"boursorama-securite.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"casinozerofficiel.fr","104.21.1.32","13335","104.21.0.0/20","CLOUDFLARENET, US","US"
"connexion-societe-general.fr","91.202.233.193","200593","91.202.233.0/24","PROSPERO-AS, RU","RU"
"dpd-services-livraison.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"lucky-8-fr.fr","199.59.243.228","16509","199.59.243.0/24","AMAZON-02, US","US"
"maillotnbanikepsacher.fr","104.21.17.234","13335","104.21.16.0/20","CLOUDFLARENET, US","US"
"monants.fr","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"offres-annonces-lbc6477494875796.fr","212.1.212.151","47583","212.1.212.0/24","AS-HOSTINGER, CY","CY"
"running-sneakers.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"servicesfranceinfo.fr","217.160.0.123","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
