"fqdn","ip","asn","ip_prefix","owner","cc"
"aidepapiers.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"annulation-ccp.fr","91.134.242.114","16276","91.134.0.0/16","OVH, FR","FR"
"bouyguesbatimentidf.fr","46.30.215.153","51468","46.30.208.0/21","ONECOM, DK","DK"
"drmartens-outlet.fr","76.223.105.230","16509","76.223.96.0/20","AMAZON-02, US","US"
"en-attente-prime.fr","149.248.78.212","399629","149.248.78.0/24","BLNWX, US","US"
"en-cours-prime.fr","149.248.78.212","399629","149.248.78.0/24","BLNWX, US","US"
"en-verif-prime.fr","149.248.78.212","399629","149.248.78.0/24","BLNWX, US","US"
"en-verification-prime.fr","45.61.138.7","399629","45.61.138.0/24","BLNWX, US","US"
"ma-notif-prime.fr","45.61.138.7","399629","45.61.138.0/24","BLNWX, US","US"
"ma-notification-prime.fr","45.61.138.7","399629","45.61.138.0/24","BLNWX, US","US"
"my-play-prime.fr","45.61.138.7","399629","45.61.138.0/24","BLNWX, US","US"
"one-play-prime.fr","45.61.138.7","399629","45.61.138.0/24","BLNWX, US","US"
"play-one-prime.fr","149.248.78.212","399629","149.248.78.0/24","BLNWX, US","US"
"servicerelaycolis.fr","94.103.188.104","200019","94.103.188.0/24","ALEXHOST, MD","RU"
