"fqdn","ip","asn","ip_prefix","owner","cc"
"active-recharges.fr","89.116.147.107","47583","89.116.146.0/23","AS-HOSTINGER, CY","LT"
"archives-prime.fr","193.149.189.59","399629","193.149.189.0/24","BLNWX, US","US"
"catalogue-prime.fr","193.149.189.59","399629","193.149.189.0/24","BLNWX, US","US"
"diffusion-prime.fr","193.149.189.59","399629","193.149.189.0/24","BLNWX, US","US"
"euro-prime.fr","193.149.189.59","399629","193.149.189.0/24","BLNWX, US","US"
"euros-prime.fr","193.149.189.59","399629","193.149.189.0/24","BLNWX, US","US"
"evenement-prime.fr","193.149.189.59","399629","193.149.189.0/24","BLNWX, US","US"
"including-prime.fr","193.149.189.59","399629","193.149.189.0/24","BLNWX, US","US"
"labanquepostale-connexion.fr","31.207.38.251","210403","31.207.38.0/24","LWS, FR","FR"
"mydalkia.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"myedf.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"october-prime.fr","193.149.189.59","399629","193.149.189.0/24","BLNWX, US","US"
"production-prime.fr","193.149.189.59","399629","193.149.189.0/24","BLNWX, US","US"
