"fqdn","ip","asn","ip_prefix","owner","cc"
"amende-antai.fr","72.61.18.46","47583","72.61.16.0/22","AS-HOSTINGER, CY","LT"
"aphroditecasinoo.fr","95.111.249.30","51167","95.111.248.0/23","CONTABO, DE","DE"
"asicsfrance.fr","104.21.92.142","13335","104.21.80.0/20","CLOUDFLARENET, US","US"
"assistance-mondialrelay.fr","72.61.18.46","47583","72.61.16.0/22","AS-HOSTINGER, CY","LT"
"casino-pistolo-fr.fr","95.111.249.30","51167","95.111.248.0/23","CONTABO, DE","DE"
"colis-en-livraison.fr","83.150.218.35","199415","83.150.218.0/24","YORKHOST, FR","BG"
"france-pistolo.fr","95.111.249.30","51167","95.111.248.0/23","CONTABO, DE","DE"
"pistolo-casino-fr.fr","95.111.249.30","51167","95.111.248.0/23","CONTABO, DE","DE"
"pistolo-france.fr","95.111.249.30","51167","95.111.248.0/23","CONTABO, DE","DE"
"total-energies-careers.fr","198.185.159.144","53831","198.185.159.0/24","SQUARESPACE, US","US"
